


# This file contains the master records for the reading & meaning fields
# of the dictionary. For a better overview and to make it easier to obtain
# non-contradictory data for character variants, it is organized by variant
# groups, with the biggest groups coming first and the characters without
# variants (within the selected gamut of slightly shy of 10000 characters)
# come last. This grouping is a mere convenience; should variant groups be
# modified, changes should be manually made to this file.

# A number of variant groups has been marked `@sync`, followed by the characters
# in that group. In synchronized character groups, the first character in the
# argument to `@sync` is the lead character, which means that all fields for
# the other characters inherit the value given for the lead character in the
# respective field, unless an explicit value is given for the variant. Such
# an explicit value can be given literally or symbolically; where no value should
# appear, the field value has been set to `@null`.

# ⒸⒿⓀⓉⒽⓂ

# Since combining diacritics often don't display well and are difficult to copy-and-paste
# correctly, readings with the pinyin vowel ê have been transcribed with numerical tones
# as ê1, ê2, ê3, ê4.


#------------------------------------------------------------------------------------------------------------
# 表意文字空格
# removed as it is punctuation
u-cjk/78ba	確	ka:カク, コウ
u-cjk/786e	确	ka:カク
u-cjk/78bb	碻	ka:カク, コウ
u-cjk/78ba	確	hi:たし·(か|かめる)
u-cjk/78bb	碻	hi:たし·かめる
u-cjk/78ba	確	hg:확
u-cjk/786e	确	hg:학
u-cjk/78bb	碻	hg:확
u-cjk/78ba	確	gloss:sure, certain; real, true
u-cjk/786e	确	gloss:sure, certain; real, true
u-cjk/78bb	碻	gloss:solid

@glyphs	鞦秋穐
u-cjk/97a6	鞦	py:qiū
u-cjk/79cb	秋	py:qiū
u-cjk/7a50	穐	py:qiū
u-cjk/97a6	鞦	ka:シュウ
u-cjk/79cb	秋	ka:シュウ
u-cjk/7a50	穐	ka:シュウ
u-cjk/97a6	鞦	hi:ふらん·に, しりがい
u-cjk/79cb	秋	hi:あき, とき
u-cjk/7a50	穐	hi:あき, とき
u-cjk/97a6	鞦	hg:추
u-cjk/79cb	秋	hg:추
u-cjk/7a50	穐	hg:추
u-cjk/97a6	鞦	gloss:leather stap; swing
u-cjk/79cb	秋	gloss:autumn, fall; year
u-cjk/7a50	穐	gloss:fall, autumn

@glyphs	稱秤称
u-cjk/7a31	稱	py:chēng, chèn, chèng
u-cjk/79e4	秤	py:chèng, chèn, chēng
u-cjk/79f0	称	py:chēng, chèn, chèng
u-cjk/7a31	稱	ka:ショウ
u-cjk/79e4	秤	ka:ショウ, ヒン, ビン
u-cjk/79f0	称	ka:ショウ
u-cjk/7a31	稱	hi:たた·える, とな·える, あ·げる, かな·う, はか·る, ほめ·る
u-cjk/79e4	秤	hi:はかり
u-cjk/79f0	称	hi:たた·える, とな·える, あ·げる, かな·う, はか·(り|る), ほめ·る
u-cjk/7a31	稱	hg:칭
u-cjk/79e4	秤	hg:칭
u-cjk/79f0	称	hg:칭
u-cjk/7a31	稱	gloss:call; name, brand; address; say
u-cjk/79e4	秤	gloss:balance, scale, steelyard
u-cjk/79f0	称	gloss:call; name, brand; address; say

@glyphs	穩稳穏
u-cjk/7a69	穩	py:wěn
u-cjk/7a33	稳	py:wěn
u-cjk/7a4f	穏	py:wěn
u-cjk/7a69	穩	ka:オン
u-cjk/7a33	稳	ka:オン
u-cjk/7a4f	穏	ka:オン
u-cjk/7a69	穩	hi:おだ·やか
u-cjk/7a33	稳	hi:おだやか
u-cjk/7a4f	穏	hi:おだ·やか
u-cjk/7a69	穩	hg:온
u-cjk/7a33	稳	hg:온
u-cjk/7a4f	穏	hg:온
u-cjk/7a69	穩	gloss:stable, firm, solid, steady
u-cjk/7a33	稳	gloss:stable, firm, solid, steady
u-cjk/7a4f	穏	gloss:calm, quiet, peace; moderation

@glyphs	頴穎颖
u-cjk/9834	頴	py:yǐng
u-cjk/7a4e	穎	py:yǐng
u-cjk/9896	颖	py:yǐng
u-cjk/9834	頴	ka:エイ
u-cjk/7a4e	穎	ka:エイ
u-cjk/9834	頴	hi:ほさき, のぎ
u-cjk/7a4e	穎	hi:ほさき, のぎ
u-cjk/9834	頴	hg:영
u-cjk/7a4e	穎	hg:영
u-cjk/9834	頴	gloss:rice tassel; sharp point; clever
u-cjk/7a4e	穎	gloss:rice tassel; sharp point; clever
u-cjk/9896	颖	gloss:rice tassel; sharp point; clever

@glyphs	窯窑窰
u-cjk/7aaf	窯	py:yáo
u-cjk/7a91	窑	py:yáo
u-cjk/7ab0	窰	py:yáo
u-cjk/7aaf	窯	ka:ヨウ
u-cjk/7a91	窑	ka:ヨウ
u-cjk/7ab0	窰	ka:ヨウ
u-cjk/7aaf	窯	hi:かま
u-cjk/7a91	窑	hi:かま
u-cjk/7ab0	窰	hi:かま
u-cjk/7aaf	窯	hg:요
u-cjk/7ab0	窰	hg:요
u-cjk/7aaf	窯	gloss:kiln; coal mine pit
u-cjk/7a91	窑	gloss:kiln; coal mine pit
u-cjk/7ab0	窰	gloss:brick kiln; furnace; coal mine pit

@glyphs	竪豎竖
u-cjk/7aea	竪	py:shù
u-cjk/8c4e	豎	py:shù
u-cjk/7ad6	竖	py:shù
u-cjk/7aea	竪	ka:ジュ
u-cjk/8c4e	豎	ka:ジュ
u-cjk/7aea	竪	hi:たて, た·てる, こども
u-cjk/8c4e	豎	hi:たて, た·てる, こども
u-cjk/7aea	竪	hg:수
u-cjk/8c4e	豎	hg:수
u-cjk/7aea	竪	gloss:perpendicular, vertical; erect
u-cjk/8c4e	豎	gloss:vertical; perpendicular; upright
u-cjk/7ad6	竖	gloss:perpendicular, vertical; erect

@glyphs	龍竜龙
u-cjk/9f8d	龍	py:lóng
u-cjk/7adc	竜	py:lóng
u-cjk/9f99	龙	py:lóng
u-cjk/9f8d	龍	ka:リュウ, リョウ, ロウ
u-cjk/7adc	竜	ka:リュウ, リョウ, ロウ
u-cjk/9f8d	龍	hi:たつ
u-cjk/7adc	竜	hi:たつ, いせ
u-cjk/9f8d	龍	hg:룡, 롱
u-cjk/7adc	竜	hg:룡, 농
u-cjk/9f8d	龍	gloss:dragon; symbolic of emperor
u-cjk/7adc	竜	gloss:dragon; symbolic of emperor
u-cjk/9f99	龙	gloss:dragon; symbolic of emperor

@glyphs	范範笵
u-cjk/8303	范	py:fàn
u-cjk/7bc4	範	py:fàn
u-cjk/7b35	笵	py:fàn
u-cjk/8303	范	ka:ハン
u-cjk/7bc4	範	ka:ハン
u-cjk/7b35	笵	ka:ハン, ボン
u-cjk/8303	范	hi:いがた
u-cjk/7bc4	範	hi:のり
u-cjk/7b35	笵	hi:のり
u-cjk/8303	范	hg:범
u-cjk/7bc4	範	hg:범
u-cjk/7b35	笵	hg:범
u-cjk/8303	范	gloss:bee-like insect
u-cjk/7bc4	範	gloss:pattern, model, rule, law
u-cjk/7b35	笵	gloss:a bamboo form; a model

@glyphs	籠笼篭
u-cjk/7c60	籠	py:lóng, lǒng
u-cjk/7b3c	笼	py:lóng, long, lǒng
u-cjk/7bed	篭	py:lóng, lǒng
u-cjk/7c60	籠	ka:ロウ, ル
u-cjk/7bed	篭	ka:ロウ, ル
u-cjk/7c60	籠	hi:かご, こ·(める|む), こも·る
u-cjk/7bed	篭	hi:かご, こ·(める|む), こも·る
u-cjk/7c60	籠	hg:롱
u-cjk/7bed	篭	hg:롱
u-cjk/7c60	籠	gloss:cage; cage-like basket
u-cjk/7b3c	笼	gloss:cage; cage-like basket
u-cjk/7bed	篭	gloss:cage; cage-like basket

@glyphs	簽签籤
u-cjk/7c3d	簽	py:qiān
u-cjk/7b7e	签	py:qiān
u-cjk/7c64	籤	py:qiān
u-cjk/7c3d	簽	ka:セン
u-cjk/7c64	籤	ka:セン
u-cjk/7c3d	簽	hi:かご
u-cjk/7c64	籤	hi:くじ, かずとり
u-cjk/7c3d	簽	hg:첨
u-cjk/7c64	籤	hg:첨
u-cjk/7c3d	簽	gloss:sign, endorse; slip of paper
u-cjk/7b7e	签	gloss:sign, endorse; slip of paper
u-cjk/7c64	籤	gloss:tally; lot; marker

@glyphs	鉗钳箝
u-cjk/9257	鉗	py:qián
u-cjk/94b3	钳	py:qián
u-cjk/7b9d	箝	py:qián
u-cjk/9257	鉗	ka:ケン, カン
u-cjk/7b9d	箝	ka:カン, ケン
u-cjk/9257	鉗	hi:つぐ·む, くびかせ
u-cjk/7b9d	箝	hi:す·げる, くびかせ, はさ·む
u-cjk/9257	鉗	hg:겸
u-cjk/7b9d	箝	hg:겸
u-cjk/9257	鉗	gloss:pincers, pliers, tongs
u-cjk/94b3	钳	gloss:pincers, pliers, tongs; to compress
u-cjk/7b9d	箝	gloss:tweezers, pliers, tongs, pincers

@glyphs	動动働
u-cjk/52d5	動	py:dòng
u-cjk/52a8	动	py:dòng
u-cjk/50cd	働	py:dòng
u-cjk/52d5	動	ka:ドウ
u-cjk/50cd	働	ka:ドウ, リュク, リキ, ロク, リョク
u-cjk/52d5	動	hi:うご·(く|かす)
u-cjk/50cd	働	hi:はたら·く
u-cjk/52d5	動	hg:동
u-cjk/50cd	働	hg:동
u-cjk/52d5	動	gloss:move, happen; movement, action
u-cjk/52a8	动	gloss:move, happen; movement, action
u-cjk/50cd	働	gloss:labor; work

@glyphs	蓑簑簔
u-cjk/84d1	蓑	py:suō
u-cjk/7c11	簑	py:suō
u-cjk/7c14	簔	py:suō
u-cjk/84d1	蓑	ka:サ, サイ
u-cjk/7c11	簑	ka:サ, サイ
u-cjk/7c14	簔	ka:サ, サイ
u-cjk/84d1	蓑	hi:みの
u-cjk/7c11	簑	hi:みの
u-cjk/7c14	簔	hi:みの
u-cjk/84d1	蓑	hg:사
u-cjk/7c11	簑	hg:사
u-cjk/7c14	簔	hg:사
u-cjk/84d1	蓑	gloss:rain coat made of straw, coir, etc.
u-cjk/7c11	簑	gloss:a coat raincoat
u-cjk/7c14	簔	gloss:a coat raincoat

@glyphs	肅粛肃
u-cjk/8085	肅	py:sù
u-cjk/7c9b	粛	py:sù
u-cjk/8083	肃	py:sù
u-cjk/8085	肅	ka:シュク, スク
u-cjk/7c9b	粛	ka:シュク, スク
u-cjk/8085	肅	hi:つつし·む
u-cjk/7c9b	粛	hi:つつし·む
u-cjk/8085	肅	hg:숙
u-cjk/7c9b	粛	hg:숙
u-cjk/8085	肅	gloss:pay respects; reverently
u-cjk/7c9b	粛	gloss:pay respects; reverently
u-cjk/8083	肃	gloss:pay respects; reverently

@glyphs	妝妆粧
u-cjk/599d	妝	py:zhuāng
u-cjk/5986	妆	py:zhuāng
u-cjk/7ca7	粧	py:zhuāng
u-cjk/599d	妝	ka:ソウ, ショウ
u-cjk/7ca7	粧	ka:ショウ
u-cjk/599d	妝	hi:よそお·う
u-cjk/7ca7	粧	hi:よそおう, よそおい
u-cjk/599d	妝	hg:장
u-cjk/7ca7	粧	hg:장
u-cjk/599d	妝	gloss:to adorn oneself, dress up, use make-up
u-cjk/5986	妆	gloss:to adorn oneself, dress up, use make-up
u-cjk/7ca7	粧	gloss:toilet; make-up; dress up; adorn

@glyphs	垅壟垄
u-cjk/5785	垅	py:lǒng
u-cjk/58df	壟	py:lǒng
u-cjk/5784	垄	py:lǒng
u-cjk/58df	壟	ka:ロウ, リョウ
u-cjk/58df	壟	hi:おか, うね, つか
u-cjk/58df	壟	hg:롱
u-cjk/5785	垅	gloss:mound, grave; ridge in field
u-cjk/58df	壟	gloss:grave, mound; ridge in field
u-cjk/5784	垄	gloss:grave, mound; ridge in field

@glyphs	糸絲丝
u-cjk/7cf8	糸	py:mì
u-cjk/7d72	絲	py:sī
u-cjk/4e1d	丝	py:sī
u-cjk/7cf8	糸	ka:シ
u-cjk/7d72	絲	ka:シ
u-cjk/7cf8	糸	hi:いと
u-cjk/7d72	絲	hi:いと
u-cjk/7cf8	糸	hg:사
u-cjk/7d72	絲	hg:사
u-cjk/7cf8	糸	gloss:silk
u-cjk/7d72	絲	gloss:silk; fine thread; wire; strings
u-cjk/4e1d	丝	gloss:silk; fine thread; wire; strings

@glyphs	糾糺纠
u-cjk/7cfe	糾	py:jiū, jiǔ
u-cjk/7cfa	糺	py:jiū
u-cjk/7ea0	纠	py:jiū
u-cjk/7cfe	糾	ka:キュウ
u-cjk/7cfa	糺	ka:キュウ
u-cjk/7cfe	糾	hi:ただ·す
u-cjk/7cfa	糺	hi:ただ·す, あざな·う
u-cjk/7cfe	糾	hg:규, 교
u-cjk/7cfa	糺	hg:규, 교
u-cjk/7cfe	糾	gloss:investigate, inspect
u-cjk/7cfa	糺	gloss:to collaborate; to band together
u-cjk/7ea0	纠	gloss:investigate, inspect

@glyphs	紬綢绸
u-cjk/7d2c	紬	py:chóu
u-cjk/7da2	綢	py:chóu
u-cjk/7ef8	绸	py:chóu
u-cjk/7d2c	紬	ka:チュウ
u-cjk/7da2	綢	ka:チュウ, トウ
u-cjk/7d2c	紬	hi:つむぎ, つむ·ぐ
u-cjk/7da2	綢	hi:まとう
u-cjk/7d2c	紬	hg:주
u-cjk/7da2	綢	hg:주, 도
u-cjk/7d2c	紬	gloss:kind of thin silk
u-cjk/7da2	綢	gloss:silk cloth, satin damask
u-cjk/7ef8	绸	gloss:silk cloth, satin damask

@glyphs	經経经
u-cjk/7d93	經	py:jīng, jìng
u-cjk/7d4c	経	py:jīng, jìng
u-cjk/7ecf	经	py:jīng, jing
u-cjk/7d93	經	ka:ケイ, キョウ
u-cjk/7d4c	経	ka:ケイ, キョウ
u-cjk/7d93	經	hi:へ·る, た·つ, たていと, はか·る, のり
u-cjk/7d4c	経	hi:へ·る, た·つ, たていと, はか·る, のり
u-cjk/7d93	經	hg:경
u-cjk/7d4c	経	hg:경
u-cjk/7d93	經	gloss:classic works; pass through
u-cjk/7d4c	経	gloss:classic works; pass through
u-cjk/7ecf	经	gloss:classic works; pass through

@glyphs	绝絕絶
u-cjk/7edd	绝	py:jué
u-cjk/7d55	絕	py:jué
u-cjk/7d76	絶	py:jué
u-cjk/7d55	絕	ka:ゼツ
u-cjk/7d76	絶	ka:ゼツ
u-cjk/7d55	絕	hi:たえる, たつ, たやす
u-cjk/7d76	絶	hi:た·(える|やす|つ)
u-cjk/7d55	絕	hg:절
u-cjk/7d76	絶	hg:절
u-cjk/7edd	绝	gloss:to cut, sever, break off, terminate
u-cjk/7d55	絕	gloss:cut, sever, break off, terminate
u-cjk/7d76	絶	gloss:cut

@glyphs	絛绦縧
u-cjk/7d5b	絛	py:tāo
u-cjk/7ee6	绦	py:tāo
u-cjk/7e27	縧	py:tāo
u-cjk/7d5b	絛	ka:ジュウ, ジョウ, トウ
u-cjk/7e27	縧	ka:ジュウ, ジョウ, トウ
u-cjk/7d5b	絛	hi:さなだ
u-cjk/7e27	縧	hi:さなだ
u-cjk/7d5b	絛	hg:조
u-cjk/7d5b	絛	gloss:silk braid, sash
u-cjk/7ee6	绦	gloss:silk cord, ribbon
u-cjk/7e27	縧	gloss:silk cord, ribbon

@glyphs	壘垒塁
u-cjk/58d8	壘	py:lěi
u-cjk/5792	垒	py:lěi
u-cjk/5841	塁	py:lěi
u-cjk/58d8	壘	ka:ルイ, ライ, スイ
u-cjk/5841	塁	ka:ルイ, ライ, スイ
u-cjk/58d8	壘	hi:とりで
u-cjk/5841	塁	hi:とりで
u-cjk/58d8	壘	hg:루, 뢰
u-cjk/5841	塁	hg:루, 뢰
u-cjk/58d8	壘	gloss:rampart, military wall
u-cjk/5792	垒	gloss:rampart, military wall
u-cjk/5841	塁	gloss:rampart, military wall

@glyphs	繪絵绘
u-cjk/7e6a	繪	py:huì
u-cjk/7d75	絵	py:huì
u-cjk/7ed8	绘	py:huì
u-cjk/7e6a	繪	ka:カイ, エ
u-cjk/7d75	絵	ka:カイ, エ
u-cjk/7e6a	繪	hi:ししゅうもよ, えがく
u-cjk/7d75	絵	hi:え
u-cjk/7e6a	繪	hg:회
u-cjk/7d75	絵	hg:회
u-cjk/7e6a	繪	gloss:draw, sketch, paint
u-cjk/7d75	絵	gloss:draw, sketch, paint
u-cjk/7ed8	绘	gloss:draw, sketch, paint

@glyphs	塤埙壎
u-cjk/5864	塤	py:xūn, xuān
u-cjk/57d9	埙	py:xūn, xuān
u-cjk/58ce	壎	py:xuān
u-cjk/5864	塤	ka:ケン, クン
u-cjk/58ce	壎	ka:ケン, クン
u-cjk/5864	塤	hi:つちぶえ, はち, わん
u-cjk/58ce	壎	hi:つちぶえ, はち, わん
u-cjk/5864	塤	hg:훈
u-cjk/58ce	壎	hg:훈
u-cjk/5864	塤	gloss:instrument
u-cjk/57d9	埙	gloss:instrument
u-cjk/58ce	壎	gloss:instrument

@glyphs	繼継继
u-cjk/7e7c	繼	py:jì
u-cjk/7d99	継	py:jì
u-cjk/7ee7	继	py:jì
u-cjk/7e7c	繼	ka:ケイ
u-cjk/7d99	継	ka:ケイ
u-cjk/7e7c	繼	hi:つ·ぐ, まま
u-cjk/7d99	継	hi:つ·ぐ, まま
u-cjk/7e7c	繼	hg:계
u-cjk/7d99	継	hg:계
u-cjk/7e7c	繼	gloss:continue, maintain, carry on
u-cjk/7d99	継	gloss:continue, maintain, carry on
u-cjk/7ee7	继	gloss:continue, maintain, carry on

@glyphs	續続续
u-cjk/7e8c	續	py:xù
u-cjk/7d9a	続	py:xù
u-cjk/7eed	续	py:xù
u-cjk/7e8c	續	ka:ゾク, ショク, コウ, キョウ
u-cjk/7d9a	続	ka:ゾク, ショク, コウ, キョウ
u-cjk/7e8c	續	hi:つづ·(く|ける), つぐ·ない
u-cjk/7d9a	続	hi:つづ·(く|ける), つぐ·ない
u-cjk/7e8c	續	hg:속
u-cjk/7d9a	続	hg:속
u-cjk/7e8c	續	gloss:continue, carry on; succeed
u-cjk/7d9a	続	gloss:continue, carry on; succeed
u-cjk/7eed	续	gloss:continue, carry on; succeed

@glyphs	線綫线
u-cjk/7dda	線	py:xiàn
u-cjk/7dab	綫	py:xiàn
u-cjk/7ebf	线	py:xiàn
u-cjk/7dda	線	ka:セン
u-cjk/7dab	綫	ka:セン
u-cjk/7dda	線	hi:すじ
u-cjk/7dab	綫	hi:すじ
u-cjk/7dda	線	hg:선
u-cjk/7dab	綫	hg:선
u-cjk/7dda	線	gloss:thread, line, wire; clue
u-cjk/7dab	綫	gloss:line, thread, wire; clue
u-cjk/7ebf	线	gloss:line, thread, wire; clue

@glyphs	网網罔
u-cjk/7f51	网	py:wǎng
u-cjk/7db2	網	py:wǎng
u-cjk/7f54	罔	py:wǎng
u-cjk/7f51	网	ka:モウ, ボウ
u-cjk/7db2	網	ka:モウ
u-cjk/7f54	罔	ka:モウ, ボウ
u-cjk/7f51	网	hi:あみ
u-cjk/7db2	網	hi:あみ
u-cjk/7f54	罔	hi:あみ, しい·る, ない
u-cjk/7f51	网	hg:망
u-cjk/7db2	網	hg:망
u-cjk/7f54	罔	hg:망
u-cjk/7f51	网	gloss:net, web; network
u-cjk/7db2	網	gloss:net, web; network
u-cjk/7f54	罔	gloss:net; deceive; libel; negative

@glyphs	緜綿绵
u-cjk/7ddc	緜	py:mián
u-cjk/7dbf	綿	py:mián
u-cjk/7ef5	绵	py:mián
u-cjk/7ddc	緜	ka:メン
u-cjk/7dbf	綿	ka:メン
u-cjk/7ddc	緜	hi:わた, つら·なる
u-cjk/7dbf	綿	hi:わた
u-cjk/7ddc	緜	hg:면
u-cjk/7dbf	綿	hg:면
u-cjk/7ddc	緜	gloss:cotton wad; wool; soft, downy
u-cjk/7dbf	綿	gloss:cotton wad; wool; soft, downy
u-cjk/7ef5	绵	gloss:cotton wad; wool; soft, downy

@glyphs	堇菫蓳
u-cjk/5807	堇	py:jǐn
u-cjk/5807	堇	ka:キン
u-cjk/5807	堇	hi:すみれ
u-cjk/5807	堇	hg:근
u-cjk/5807	堇	gloss:violet (herb); corydalis; originally: yellow soil, loess, clay

@glyphs	绪緒緖
u-cjk/7eea	绪	py:xù
u-cjk/7dd2	緒	py:xù
u-cjk/7dd6	緖	py:xù
u-cjk/7dd2	緒	ka:ショ, チョ
u-cjk/7dd6	緖	ka:ショ, チョ
u-cjk/7dd2	緒	hi:お, いとぐち
u-cjk/7dd6	緖	hi:お, いとぐち
u-cjk/7dd2	緒	hg:서
u-cjk/7dd6	緖	hg:서
u-cjk/7eea	绪	gloss:end of thread; thread, clue
u-cjk/7dd2	緒	gloss:end of thread; thread
u-cjk/7dd6	緖	gloss:end of thread; thread, clue

@glyphs	縁緣缘
u-cjk/7e01	縁	py:yuán
u-cjk/7de3	緣	py:yuán
u-cjk/7f18	缘	py:yuán
u-cjk/7e01	縁	ka:エン, -ネン
u-cjk/7de3	緣	ka:エン
u-cjk/7e01	縁	hi:ふち, ふちど·る, ゆかり, よすが, へり, えにし
u-cjk/7de3	緣	hi:ふち, へり, よる
u-cjk/7e01	縁	hg:연, 단
u-cjk/7de3	緣	hg:연, 단
u-cjk/7e01	縁	gloss:hem
u-cjk/7de3	緣	gloss:hem, margin; reason, cause; karma, fate
u-cjk/7f18	缘	gloss:hem, margin; reason, cause; fate

@glyphs	繩縄绳
u-cjk/7e69	繩	py:shéng
u-cjk/7e04	縄	py:shéng
u-cjk/7ef3	绳	py:shéng, sheng
u-cjk/7e69	繩	ka:ジョウ
u-cjk/7e04	縄	ka:ジョウ
u-cjk/7e69	繩	hi:なわ, ただ·す
u-cjk/7e04	縄	hi:なわ, ただ·す
u-cjk/7e69	繩	hg:승
u-cjk/7e04	縄	hg:승
u-cjk/7e69	繩	gloss:rope, string, cord; measure, restrain
u-cjk/7e04	縄	gloss:rope, string, cord; control
u-cjk/7ef3	绳	gloss:rope, string, cord; control

@glyphs	尧堯尭
u-cjk/5c27	尧	py:yáo
u-cjk/582f	堯	py:yáo
u-cjk/5c2d	尭	py:yáo
u-cjk/582f	堯	ka:ギョウ
u-cjk/5c2d	尭	ka:ギョウ
u-cjk/582f	堯	hi:たか·い
u-cjk/5c2d	尭	hi:たか·い
u-cjk/582f	堯	hg:요
u-cjk/5c2d	尭	hg:요
u-cjk/5c27	尧	gloss:a legendary ancient emperor-sage
u-cjk/582f	堯	gloss:a legendary ancient emperor-sage
u-cjk/5c2d	尭	gloss:a legendary ancient emperor-sage

@glyphs	韞韫縕
u-cjk/97de	韞	py:yùn
u-cjk/97eb	韫	py:yùn
u-cjk/7e15	縕	py:yūn
u-cjk/97de	韞	ka:オン, ウン
u-cjk/7e15	縕	ka:ウン, オン
u-cjk/97de	韞	hi:かきいろ
u-cjk/7e15	縕	hi:ふる·い
u-cjk/97de	韞	hg:온
u-cjk/7e15	縕	hg:온
u-cjk/97de	韞	gloss:an orange color; hide, conceal
u-cjk/97eb	韫	gloss:secrete, hide, conceal
u-cjk/7e15	縕	gloss:tangled hemp, raveled silk; vague, confused

@glyphs	縱縦纵
u-cjk/7e31	縱	py:zòng, zōng
u-cjk/7e26	縦	py:zòng
u-cjk/7eb5	纵	py:zòng
u-cjk/7e31	縱	ka:ジュウ
u-cjk/7e26	縦	ka:ジュウ
u-cjk/7e31	縱	hi:たて
u-cjk/7e26	縦	hi:たて
u-cjk/7e31	縱	hg:종, 총
u-cjk/7e26	縦	hg:종, 총
u-cjk/7e31	縱	gloss:indulge in, give free reign to
u-cjk/7e26	縦	gloss:indulge in, give free reign to
u-cjk/7eb5	纵	gloss:indulge in, give free reign to

@glyphs	绩績勣
u-cjk/7ee9	绩	py:jī
u-cjk/7e3e	績	py:jī
u-cjk/52e3	勣	py:jī
u-cjk/7e3e	績	ka:セキ
u-cjk/52e3	勣	ka:セキ, シャク
u-cjk/7e3e	績	hi:つむぐ, いさお
u-cjk/52e3	勣	hi:いさお, つむ·ぐ
u-cjk/7e3e	績	hg:적
u-cjk/52e3	勣	hg:적
u-cjk/7ee9	绩	gloss:spin; achievements
u-cjk/7e3e	績	gloss:spin; achievements
u-cjk/52e3	勣	gloss:achievements, conduct deserving

@glyphs	翻繙飜
u-cjk/7ffb	翻	py:fān
u-cjk/7e59	繙	py:fān
u-cjk/98dc	飜	py:fān
u-cjk/7ffb	翻	ka:ホン, ハン
u-cjk/7e59	繙	ka:ハン, ホン
u-cjk/98dc	飜	ka:ハン, ホン
u-cjk/7ffb	翻	hi:ひるがえ·(る|す)
u-cjk/7e59	繙	hi:ひもと·く
u-cjk/98dc	飜	hi:ひるが·(えす|える)
u-cjk/7ffb	翻	hg:번
u-cjk/7e59	繙	hg:번
u-cjk/98dc	飜	hg:번
u-cjk/7ffb	翻	gloss:flip over, upset, capsize
u-cjk/7e59	繙	gloss:to interpret; to flap, flutter in the wind
u-cjk/98dc	飜	gloss:flip over, upset, capsize

@glyphs	遶繞绕
u-cjk/9076	遶	py:rào
u-cjk/7e5e	繞	py:rào, rǎo
u-cjk/7ed5	绕	py:rào, rǎo
u-cjk/9076	遶	ka:ニョウ, ジョウ
u-cjk/7e5e	繞	ka:ジョウ, ニョウ
u-cjk/9076	遶	hi:めぐ·る
u-cjk/7e5e	繞	hi:めぐ·る, まわ·る, もとう·る, まとう
u-cjk/9076	遶	hg:요
u-cjk/7e5e	繞	hg:요
u-cjk/9076	遶	gloss:entwine; wind around; surround
u-cjk/7e5e	繞	gloss:entwine; wind around; surround
u-cjk/7ed5	绕	gloss:entwine; wind around; surround

@glyphs	韁繮缰
u-cjk/97c1	韁	py:jiāng
u-cjk/7e6e	繮	py:jiāng
u-cjk/7f30	缰	py:jiāng
u-cjk/97c1	韁	ka:キョウ, コウ
u-cjk/7e6e	繮	ka:キョウ, コウ
u-cjk/97c1	韁	hi:たづな
u-cjk/7e6e	繮	hi:たづな
u-cjk/97c1	韁	hg:강
u-cjk/97c1	韁	gloss:reins, halter; bridle
u-cjk/7e6e	繮	gloss:reins, bridle
u-cjk/7f30	缰	gloss:reins, bridle

@glyphs	幺么麼
u-cjk/5e7a	幺	py:yāo
u-cjk/4e48	么	py:ma, me, mǒ, mo, yāo
u-cjk/9ebc	麼	py:má, me, mo
u-cjk/5e7a	幺	ka:ヨウ
u-cjk/4e48	么	ka:エウ
u-cjk/9ebc	麼	ka:ビ, ミ, バ, マ, モ
u-cjk/5e7a	幺	hi:ちいさい
u-cjk/9ebc	麼	hi:こまかい, かすか
u-cjk/5e7a	幺	hg:요
u-cjk/4e48	么	hg:요
u-cjk/9ebc	麼	hg:마
u-cjk/5e7a	幺	gloss:one; tiny, small
u-cjk/4e48	么	gloss:interrogative particle; insignificant, small, tiny
u-cjk/9ebc	麼	gloss:interrogative particle; insignificant, small, tiny

@glyphs	缠纏纒
u-cjk/7f20	缠	py:chán
u-cjk/7e8f	纏	py:chán
u-cjk/7e92	纒	py:chán
u-cjk/7e8f	纏	ka:テン, デン
u-cjk/7e92	纒	ka:テン
u-cjk/7e8f	纏	hi:まつ·わる, まと·(う|める|まる|い)
u-cjk/7e92	纒	hi:まつ·わる, まと·(う|める|まる)
u-cjk/7e8f	纏	hg:전
u-cjk/7e92	纒	hg:전
u-cjk/7f20	缠	gloss:wrap, wind around; tie, bind
u-cjk/7e8f	纏	gloss:wrap, wind around; tie, bind
u-cjk/7e92	纒	gloss:wrap, wind around; tie, bind

@glyphs	兒儿児
u-cjk/5152	兒	py:ér, ēr
u-cjk/513f	儿	py:ér, rén
u-cjk/5150	児	py:ér
u-cjk/5152	兒	ka:ジ, ニ, ゲイ
u-cjk/513f	儿	ka:ジン, ニン
u-cjk/5150	児	ka:ジ, ニ, ゲイ
u-cjk/5152	兒	hi:こ
u-cjk/513f	儿	hi:がい
u-cjk/5150	児	hi:こ, っこ
u-cjk/5152	兒	hg:아
u-cjk/513f	儿	hg:인, 계
u-cjk/5150	児	hg:아
u-cjk/5152	兒	gloss:son, child, oneself; final part
u-cjk/513f	儿	gloss:son, child
u-cjk/5150	児	gloss:son, child, oneself; final part

@glyphs	鉢缽钵
u-cjk/9262	鉢	py:bō
u-cjk/7f3d	缽	py:bō
u-cjk/94b5	钵	py:bō
u-cjk/9262	鉢	ka:ハチ, ハツ
u-cjk/7f3d	缽	ka:ハチ, ハツ
